frame_num,uav_lat,uav_lon,error,true_distance,u,v,phi,true_posex,true_posey
652,32.33369655995188,119.8280025374591,48.372393276708586,6841.479865860693,-5075686939139.5,888119895317.1094,-41.40766,-5539.546046543168,4014.881860429421
653,32.334190414471344,119.8272417010216,48.16661942480319,6935.695174006507,-5075687148861.0625,888119931222.5781,-38.886646,-5614.477182381088,4072.040460906457
654,32.334697378540284,119.82646065252008,51.72783060377829,7032.182282523548,-5075687422753.25,888119978335.3281,-41.241502,-5693.679070656071,4127.178975403309
655,32.335232438767505,119.82563630097728,49.04834128644073,7126.870061739098,-5075686647299.9375,888119841793.5234,-43.951592,-5769.674531918601,4183.674541912042
656,32.335834653828954,119.82470846525553,43.89836571725965,7221.250770572858,-5075687709062.75,888120026611.6797,-40.307581,-5846.692261166521,4238.236932347529
657,32.33613714729009,119.82332163087827,22.500715750761486,7315.551172683878,342998857553.75,-60016399736.61719,-42.811406,-5922.6692336164415,4294.098055392969
658,32.33668060057763,119.82248428568221,25.037052298435967,7411.950099999693,342998888319.0625,-60016405989.86719,-41.413389,-6000.818324477179,4350.538325483911
659,32.33725215592311,119.82160362186643,34.11383484151013,7506.329073714892,342998793051.375,-60016390235.453125,-39.539817,-6077.833447815152,4405.101218305528
660,32.33782390273968,119.82072264311648,42.023004524230466,7602.041748099334,342998745708.0625,-60016382866.9375,-43.361446,-6156.996573301498,4458.972071699798
661,32.33818675594041,119.82016352879742,18.57339924106777,7695.700361655973,342998375674.375,-60016318701.125,-40.273203,-6229.814860972576,4518.098145724274
662,32.33875283802136,119.81929124653108,24.383412433459878,7791.711744170585,342997983943.75,-60016251064.27344,-41.063885,-6307.943718535476,4573.906202365179
663,32.339166628038086,119.8186536202665,9.296046233043906,7886.176161199741,342998833920.9375,-60016400451.82031,-40.576871,-6386.004713792587,4627.171732375398
664,32.339743620026134,119.81776449217432,17.947159569015977,7981.1600074927865,342998404974.9375,-60016326320.67969,-38.56006,-6460.959815455135,4685.607039464172
665,32.340262720448656,119.81696455604755,16.629103522685423,8076.782984102644,342997696881.6875,-60016203252.97656,-42.416066,-6539.0692869630875,4740.780129112303
666,32.34080841738148,119.81612361678486,21.30147049714189,8171.4665375522245,342997499738.3125,-60016169631.484375,-42.914539,-6615.055223025731,4797.281497958582
667,32.34129779932394,119.81536944536596,17.042314524138163,8266.61548142641,342998696922.4375,-60016379892.734375,-44.369852,-6692.096914804191,4853.119656533003
668,32.34181438986234,119.81457332805682,16.361070746217802,8360.999027512547,342998260270.125,-60016304316.5,-42.811406,-6769.1137512594,4907.688229765277
669,32.34234498642282,119.81375560905637,17.852475107699743,8456.920354586171,342998502572.6875,-60016347563.046875,-41.023778,-6846.187134065898,4964.798445975874
